Paper_ID,Included,Observation_ID,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_11,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Bombus pratorum,Hymenoptera,Apidae,Bombus,Bombus pratorum,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,4.25,3.86,Standard deviation,4,0.75,1.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_12,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Bombus terrestris,Hymenoptera,Apidae,Bombus,Bombus terrestris,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,5.5,2.65,Standard deviation,4,0.25,0.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_13,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Lasioglossum calceatum,Hymenoptera,Halictidae,Lasioglossum,Lasioglossum calceatum,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,2.25,0.96,Standard deviation,4,0.5,0.58,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_14,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Ectemnius lituratus,Hymenoptera,Crabronidae,Ectemnius,Ectemnius lituratus,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,6.25,5.32,Standard deviation,4,0.75,1.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_15,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Calocoris stysi,Hemiptera,Miridae,Calocoris,Calocoris stysi,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,0.5,1,Standard deviation,4,0.75,0.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_16,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Order,Hemiptera,Hemiptera,Other Hemiptera,,,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,0.75,0.96,Standard deviation,4,1,0.82,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_17,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Bombus lapidarius,Hymenoptera,Apidae,Bombus,Bombus lapidarius,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,1,1.41,Standard deviation,4,0.25,0.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_18,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Bombus vestalis ,Hymenoptera,Apidae,Bombus,Bombus vestalis ,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,1,1.41,Standard deviation,4,0.25,0.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_19,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Dolichovespula saxonica,Hymenoptera,Vespidae,Dolichovespula,Dolichovespula saxonica,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,1.25,2.5,Standard deviation,4,0.75,0.96,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_20,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Rhagonycha fulva,Coleoptera,Cantharidae,Rhagonycha,Rhagonycha fulva,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,13.25,15.35,Standard deviation,4,0.25,0.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_21,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Andrena minutula,Hymenoptera,Andrenidae,Andrena,Andrena minutula,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,0.5,1,Standard deviation,4,0.25,0.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_22,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Lasioglossum pauxillum,Hymenoptera,Apidae,Lasioglossum,Lasioglossum pauxillum,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,0.75,0.96,Standard deviation,4,0.5,1,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_23,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Species,Symmorphus mutinensis,Hymenoptera,Vespidae,Symmorphus,Symmorphus mutinensis,,2003,2003,"Transect, collected insects",NA,NA,Abundance,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,0.5,0.58,Standard deviation,4,0.25,0.5,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
Lopezaraiza-Mikel_2007,Y,Lopezaraiza-Mikel_2007_24,"Lopezaraiza-Mikel, M.E., Hayes, R.B., Whalley, M.R., Memmott, J.",2007,The impact of an alien plant on a native plant-pollinator network: an experimental approach,Ecology Letters,10.1111/j.1461-0248.2007.01055.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1461-0248.2007.01055.x,English,Scopus and Web of Science,51.5,-2.6,England,Order,Hymenoptera,Hymenoptera,,,,,2003,2003,"Transect, collected insects",NA,NA,Richness,NA,"8 Invasive & other problematic species, genes & diseases",8.1 Invasive non-native/alien species/diseases,8.1.2 Named species,Invasive plant (Impatiens glandulifera - Himalayan balsam) present,0,NA,Invasive plant absent (removed flowers),12,Removal by hand using scissors every x days,Calculated using raw data sent via email,Experimental,4,15,6.68,Standard deviation,4,7.25,3.1,Standard deviation,Grace Skinner,03/03/2023,"Contol and treatment swapped here - their 'ctr' is invaded, and their 'exp' is uninvaded (as they removed the flowers). I geocoded Bristol (the co-ords weren’t taken directly from the paper). Used shinyDigitise to extract data"
